"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
""
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1533-2949로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 2023-01-01 ~ 2023-12-31"
"실거래구분 : 오피스텔(전월세)"
"주소구분 : 지번주소"
"시도 : 서울특별시"
"시군구 : 전체"
"읍면동 : 전체"
"면적 : 전체"
"금액선택 : 전체"
"NO","시군구","번지","본번","부번","단지명","전월세구분","전용면적(㎡)","계약년월","계약일","보증금(만원)","월세금(만원)","층","건축년도","도로명","계약기간","계약구분","갱신요구권 사용","종전계약 보증금(만원)","종전계약 월세(만원)"
"10202","서울특별시 마포구 공덕동","108-65","0108","0065","블레스하임-ll","전세","26.8100","202306","02","29,300","0","15","2020","만리재로 94","202306~202506","신규","-","",""
"10203","서울특별시 강서구 마곡동","760","0760","0000","마곡나루역보타닉푸르지오시티","전세","22.2000","202306","02","17,000","0","13","2017"," ","202306~202406","신규","-","",""
"10204","서울특별시 강서구 마곡동","776","0776","0000","마곡 파크뷰 대방디엠시티 오피스텔","전세","21.2500","202306","02","17,000","0","8","2019","마곡동로10길 23","202306~202506","신규","-","",""
"10205","서울특별시 강서구 마곡동","773","0773","0000","힐스테이트 에코 마곡역","전세","19.8700","202306","02","16,600","0","14","2017","마곡중앙로 76","202307~202507","신규","-","",""
"10206","서울특별시 영등포구 영등포동2가","300-1","0300","0001","리오파크 오피스텔","전세","29.4400","202306","02","26,900","0","6","2022","영등포로49길 9-8","202306~202506","신규","-","",""
"10207","서울특별시 서초구 서초동","1699-2","1699","0002","엘루크 반포","전세","15.6200","202306","02","29,000","0","12","2023","서초대로51길 31","202306~202506","신규","-","",""
"10208","서울특별시 영등포구 여의도동","44-5","0044","0005","힐스테이트 여의도 파인루체","전세","62.0700","202306","02","53,000","0","13","2023","여의대방로69길 19","202306~202506","신규","-","",""
"10209","서울특별시 광진구 구의동","243-13","0243","0013","리버 비스타 구의","전세","20.8700","202306","02","19,800","0","7","2019","아차산로 417","202306~202506","신규","-","",""
"10210","서울특별시 금천구 독산동","332-25","0332","0025","명남 아크로타워 1","전세","28.8000","202306","01","24,870","0","10","2021","범안로11길 4","202306~202506","신규","-","",""
"10211","서울특별시 금천구 독산동","332-20","0332","0020","킹캐슬3차","전세","21.9000","202306","01","20,400","0","7","2021","범안로13길 9","202307~202507","신규","-","",""
"10212","서울특별시 동대문구 답십리동","497-9","0497","0009","젠트리움","전세","19.7800","202306","01","22,000","0","8","2020","천호대로 249","202306~202506","신규","-","",""
"10213","서울특별시 송파구 석촌동","1-6","0001","0006","레이크캐슬","전세","34.6300","202306","01","10,000","0","7","2002","송파대로49길 64","202306~202506","신규","-","",""
"10214","서울특별시 관악구 봉천동","858-6","0858","0006","WD세븐스","전세","17.5600","202306","01","21,200","0","15","2020","관악로 186","202307~202507","신규","-","",""
"10215","서울특별시 강서구 등촌동","641-10","0641","0010","퀸즈오피스텔","전세","14.5300","202306","01","14,000","0","4","2018"," ","202306~202506","신규","-","",""
"10216","서울특별시 강서구 등촌동","656-41","0656","0041","킹덤하이너스","전세","32.4300","202306","01","22,600","0","7","2018","공항대로45가길 14","202307~202507","신규","-","",""
"10217","서울특별시 강서구 등촌동","685","0685","0000","경동미르웰양천향교2차","전세","29.6800","202306","01","24,000","0","6","2020","강서로56가길 166","202306~202506","신규","-","",""
"10218","서울특별시 강서구 등촌동","63-12","0063","0012","어위쉬 예다인","전세","78.7800","202306","01","34,720","0","6","2008","양천로 452","202307~202507","신규","-","",""
"10219","서울특별시 서초구 양재동","275-3","0275","0003","트윈타워","전세","24.0700","202306","01","11,500","0","4","1991","마방로10길 25","202307~202507","신규","-","",""
"10220","서울특별시 서초구 우면동","755","0755","0000","서초 디벨리움 오피스텔","전세","19.7100","202306","01","13,700","0","6","2015"," ","202306~202506","신규","-","",""
"10221","서울특별시 동대문구 장안동","313-8","0313","0008","르.메이에르장안타운7차","전세","55.5500","202306","01","20,000","0","2","2005","장한로28가길 115","202308~202508","신규","-","",""
"10222","서울특별시 강서구 마곡동","776-2","0776","0002","마곡센트럴대방디엠시티오피스텔","전세","30.8400","202306","01","21,300","0","10","2017","양천로 344","202307~202507","신규","-","",""
"10223","서울특별시 금천구 가산동","236-10","0236","0010","명남더블레스","전세","20.9400","202306","01","19,500","0","3","2022","가산로5길 66","202306~202506","신규","-","",""
"10224","서울특별시 금천구 가산동","535-55","0535","0055","가산유미어스오피스텔","전세","17.1600","202306","01","12,100","0","2","2018","가산디지털2로 169-37","202306~202506","신규","-","",""
"10225","서울특별시 금천구 가산동","238-50","0238","0050","킹캐슬7차","전세","21.4100","202306","01","22,000","0","11","2023","벚꽃로 196","202308~202508","신규","-","",""
"10226","서울특별시 금천구 가산동","238-50","0238","0050","킹캐슬7차","전세","19.2800","202306","01","21,300","0","9","2023","벚꽃로 196","202306~202506","신규","-","",""
"10227","서울특별시 강서구 마곡동","776","0776","0000","마곡 파크뷰 대방디엠시티 오피스텔","전세","26.6800","202306","01","20,600","0","9","2019","마곡동로10길 23","202307~202507","신규","-","",""
"10228","서울특별시 서대문구 대현동","37-32","0037","0032","영타운 지웰 에스테이트","전세","19.3900","202306","01","18,000","0","6","2017","이화여대5길 35","202306~202506","신규","-","",""
"10229","서울특별시 송파구 문정동","624","0624","0000","송파 아이파크","전세","25.8700","202306","01","18,000","0","13","2015","법원로 55","202306~202506","신규","-","",""
"10230","서울특별시 송파구 방이동","47-5","0047","0005","잠실 소프라우스 오피스텔","전세","18.0500","202306","01","18,000","0","11","2021"," ","202306~202506","신규","-","",""
"10231","서울특별시 영등포구 당산동1가","255-21","0255","0021","펠리스 빌","전세","26.3000","202306","01","24,000","0","7","2017","당산로16길 6","202307~202507","신규","-","",""
"10232","서울특별시 송파구 방이동","50-3","0050","0003","잠실 리버리치","전세","42.0900","202306","01","40,000","0","11","2023","오금로11길 65","202308~202508","신규","-","",""
"10233","서울특별시 송파구 방이동","46-2","0046","0002","사보이시티잠실","전세","29.7000","202306","01","30,000","0","13","2021","오금로11길 45","202306~202506","신규","-","",""
"10234","서울특별시 관악구 봉천동","893-27","0893","0027","센트럴 포인트","전세","16.4500","202306","01","14,300","0","3","2019","남부순환로 1767","202306~202506","신규","-","",""
"10235","서울특별시 관악구 봉천동","870-1","0870","0001","해주타워","전세","22.0000","202306","01","11,500","0","4","2000","봉천로 466","202306~202506","신규","-","",""
"10236","서울특별시 송파구 잠실동","183-4","0183","0004","쌍용 더 플래티넘 잠실","전세","25.6100","202306","01","23,000","0","5","2022","백제고분로7길 49","202306~202506","신규","-","",""
"10237","서울특별시 동대문구 신설동","91-262","0091","0262","브릿지하임","전세","14.9100","202306","01","20,000","0","12","2022","왕산로 29","202306~202506","신규","-","",""
"10238","서울특별시 양천구 목동","917-9","0917","0009","현대41타워","전세","47.1900","202306","01","24,000","0","24","2001","목동동로 293","202306~202506","신규","-","",""
"10239","서울특별시 양천구 목동","919","0919","0000","목동 성우네트빌","전세","48.0600","202306","01","19,000","0","7","2004","목동서로 186","202307~202507","신규","-","",""
"10240","서울특별시 양천구 목동","907","0907","0000","현대월드타워","전세","38.2200","202306","01","8,000","0","21","1999","목동서로 77","202306~202506","신규","-","",""
"10241","서울특별시 광진구 구의동","243-13","0243","0013","리버 비스타 구의","전세","18.4600","202306","01","18,500","0","13","2019","아차산로 417","202306~202506","신규","-","",""
"10242","서울특별시 영등포구 당산동","121-61","0121","0061","여의도 아리스타","전세","19.8700","202306","01","21,400","0","12","2021","버드나루로 129","202308~202508","신규","-","",""
"10243","서울특별시 강남구 역삼동","719-24","0719","0024","역삼역센트럴푸르지오시티","전세","27.3800","202306","01","29,760","0","6","2019","언주로85길 32","202307~202507","신규","-","",""
"10244","서울특별시 구로구 구로동","97","0097","0000","로제리움2차","전세","19.7400","202306","01","12,500","0","7","2014","가마산로26길 5","202307~202507","신규","-","",""
"10245","서울특별시 마포구 대흥동","12-27","0012","0027","이대역 푸르지오 시티","전세","28.8000","202306","01","24,500","0","18","2013","신촌로 170","202307~202407","신규","-","",""
"10246","서울특별시 용산구 청파동1가","183","0183","0000","용산 큐브스테이트","전세","19.4800","202306","01","27,000","0","11","2022","청파로 309-1","202306~202506","신규","-","",""
"10247","서울특별시 동대문구 답십리동","530-4","0530","0004","보광타워","전세","29.5100","202306","01","23,000","0","3","2019","황물로 90","202306~202506","신규","-","",""
"10248","서울특별시 성북구 장위동","8-2","0008","0002","석계역 한일노벨리아시티","전세","18.0300","202306","01","11,000","0","11","2019","화랑로 299","202307~202507","신규","-","",""
"10249","서울특별시 서초구 서초동","1339-7","1339","0007","청화오피스텔","전세","19.2700","202306","01","20,000","0","8","2022","효령로 431","202306~202506","신규","-","",""
"10250","서울특별시 서초구 서초동","1339-7","1339","0007","청화오피스텔","전세","19.2700","202306","01","20,000","0","3","2022","효령로 431","202306~202506","신규","-","",""
"10251","서울특별시 금천구 독산동","302-7","0302","0007","주원블레어캐슬","전세","28.7200","202306","01","26,000","0","6","2022","두산로9길 17","202307~202507","신규","-","",""
"10252","서울특별시 강동구 명일동","47-2","0047","0002","고덕역 갑을명가시티 오피스텔","전세","17.8600","202306","01","13,000","0","14","2018","동남로75길 27","202306~202506","신규","-","",""
"10253","서울특별시 강동구 천호동","167-153","0167","0153","다성 이즈빌","전세","34.0700","202306","01","22,500","0","3","2017"," ","202307~202507","신규","-","",""
"10254","서울특별시 강동구 천호동","452-5","0452","0005","엘림스퀘어","전세","20.6400","202305","31","18,980","0","7","2018","천호대로161길 15","202306~202506","신규","-","",""
"10255","서울특별시 강동구 천호동","167-120","0167","0120","(167-120)","전세","39.6100","202305","31","27,000","0","4","2016","성안로27길 63-20","202306~202506","신규","-","",""
"10256","서울특별시 강동구 천호동","425-3","0425","0003","천호역 한강 푸르지오시티","전세","25.2400","202305","31","16,900","0","7","2015","구천면로 192","202306~202506","신규","-","",""
"10257","서울특별시 영등포구 양평동3가","56-3","0056","0003","파크뷰","전세","16.8200","202305","31","15,000","0","10","2020","선유로35길 25","202306~202506","신규","-","",""
"10258","서울특별시 영등포구 양평동3가","49-4","0049","0004","아테네","전세","26.2600","202305","31","20,000","0","3",""," ","202307~202507","신규","-","",""
"10259","서울특별시 영등포구 양평동6가","10-11","0010","0011","양평도담빌B","전세","42.2400","202305","31","22,565","0","2","2016","양평로28나길 10","202307~202507","신규","-","",""
"10260","서울특별시 강남구 도곡동","467-18","0467","0018","우성캐릭터-빌","전세","33.4300","202305","31","21,000","0","8","1998","언주로 122","202306~202506","신규","-","",""
"10261","서울특별시 영등포구 양평동5가","22-1","0022","0001","큐브스테이트","전세","32.4900","202305","31","27,000","0","3","2018"," ","202306~202506","신규","-","",""
"10262","서울특별시 송파구 방이동","43-6","0043","0006","파크캐슬오피스텔","전세","35.6500","202305","31","30,000","0","6","2021","오금로11길 41","202307~202507","신규","-","",""
"10263","서울특별시 종로구 숭인동","217-16","0217","0016","블루카운티 숭인Ⅰ","전세","26.9700","202305","31","22,000","0","4","2020","종로62길 23","202307~202507","신규","-","",""
"10264","서울특별시 강서구 가양동","194-2","0194","0002","마곡지웰에스테이트","전세","17.4400","202305","31","10,000","0","7","2014","양천로49길 54","202306~202506","신규","-","",""
"10265","서울특별시 영등포구 영등포동4가","117-1","0117","0001","디타워","전세","16.5600","202305","31","12,000","0","5","2020"," ","202306~202506","신규","-","",""
"10266","서울특별시 송파구 방이동","50","0050","0000","잠실엘퍼스트오피스텔","전세","19.2900","202305","31","20,500","0","7","2019","백제고분로51길 7","202307~202507","신규","-","",""
"10267","서울특별시 동대문구 장안동","295-1","0295","0001","두리빌딩","전세","15.9900","202305","31","10,000","0","9","2009","장한로27길 29","202306~202506","신규","-","",""
"10268","서울특별시 중구 신당동","340-73","0340","0073","신당동 340-73 (문창도)","전세","35.6000","202305","31","18,000","0","7","2006","다산로 162","202306~202506","신규","-","",""
"10269","서울특별시 마포구 상수동","339-15","0339","0015","오벨리스크","전세","20.0800","202305","31","11,000","0","5","2002","토정로 104","202305~202505","신규","-","",""
"10270","서울특별시 도봉구 창동","623-48","0623","0048","북한산 드림시티","전세","29.8900","202305","31","20,000","0","8","2020","도봉로110마길 42","202307~202507","신규","-","",""
"10271","서울특별시 도봉구 창동","624-1","0624","0001","북한산현대홈시티","전세","61.5700","202305","31","28,000","0","8","2005","도봉로106길 23","202306~202506","신규","-","",""
"10272","서울특별시 구로구 천왕동","282-2","0282","0002","랑데르","전세","22.1300","202305","31","10,500","0","6","2014","오리로 1149","202307~202507","신규","-","",""
"10273","서울특별시 서초구 서초동","1339-7","1339","0007","청화오피스텔","전세","19.2700","202305","31","20,000","0","6","2022","효령로 431","202307~202507","신규","-","",""
"10274","서울특별시 양천구 목동","961","0961","0000","목동 현대 하이페리온2","전세","94.5700","202305","31","72,000","0","12","2006","오목로 300","202305~202311","신규","-","",""
"10275","서울특별시 강남구 자곡동","662","0662","0000","강남 지웰홈스","전세","29.8700","202305","31","21,500","0","5","2014","자곡로 204-5","202306~202506","신규","-","",""
"10276","서울특별시 영등포구 신길동","65-31","0065","0031","여의도M타워","전세","18.5700","202305","31","16,000","0","6","2019","영등포로 388","202307~202507","신규","-","",""
"10277","서울특별시 노원구 상계동","1132-28","1132","0028","수락네스트죤","전세","29.9700","202305","31","11,000","0","4","2003","동일로241길 44","202307~202507","신규","-","",""
"10278","서울특별시 강서구 화곡동","1063-10","1063","0010","세명 더블라썸","전세","26.7700","202305","31","20,000","0","10","2019","화곡로 183","202306~202506","신규","-","",""
"10279","서울특별시 강서구 마곡동","793-3","0793","0003","마곡에비앙","전세","18.9700","202305","31","12,500","0","8","2015","강서로 411","202306~202506","신규","-","",""
"10280","서울특별시 강서구 마곡동","760-2","0760","0002","마곡나루역캐슬파크","전세","23.3900","202305","31","18,000","0","3","2016","마곡중앙로 161-1","202306~202506","신규","-","",""
"10281","서울특별시 동대문구 신설동","72-8","0072","0008","스테이 하이 오피스텔","전세","27.5600","202305","31","21,000","0","8","2020","한빛로 20","202306~202506","신규","-","",""
"10282","서울특별시 구로구 천왕동","282-2","0282","0002","랑데르","전세","22.1300","202305","31","9,000","0","6","2014","오리로 1149","202307~202507","신규","-","",""
"10283","서울특별시 양천구 목동","905-33","0905","0033","스카이포레","전세","18.1300","202305","31","12,500","0","4","2015"," ","202306~202506","신규","-","",""
"10284","서울특별시 서초구 서초동","1338-8","1338","0008","강남역파라디아골드","전세","20.1200","202305","31","21,000","0","12","2017","효령로79길 1","202307~202507","신규","-","",""
"10285","서울특별시 송파구 문정동","622","0622","0000","송파한화오벨리스크","전세","29.9600","202305","31","22,200","0","10","2013","충민로 5","202307~202507","신규","-","",""
"10286","서울특별시 중구 황학동","2484","2484","0000","신당역올리브2","전세","23.8200","202305","31","16,000","0","4","2004","퇴계로 457","202307~202507","신규","-","",""
"10287","서울특별시 금천구 가산동","238-50","0238","0050","킹캐슬7차","전세","21.4100","202305","31","20,000","0","6","2023","벚꽃로 196","202306~202506","신규","-","",""
"10288","서울특별시 영등포구 문래동6가","29","0029","0000","신일아르디세","전세","82.9100","202305","31","38,000","0","9","2005","선유로17길 24","202306~202506","신규","-","",""
"10289","서울특별시 영등포구 양평동6가","2-2","0002","0002","정현파라베나","전세","28.2900","202305","31","26,000","0","9","2021","양평로28길 7","202307~202507","신규","-","",""
"10290","서울특별시 송파구 문정동","624","0624","0000","송파 아이파크","전세","25.8700","202305","31","21,000","0","12","2015","법원로 55","202307~202507","신규","-","",""
"10291","서울특별시 송파구 문정동","652","0652","0000","송파법조타운푸르지오시티","전세","20.4500","202305","31","18,000","0","9","2018","법원로4길 5","202306~202406","신규","-","",""
"10292","서울특별시 용산구 원효로3가","277-13","0277","0013","용산 클라우드 나인 오피스텔","전세","18.7300","202305","31","19,000","0","13","2021","원효로 109","202306~202506","신규","-","",""
"10293","서울특별시 송파구 문정동","618","0618","0000","파크하비오","전세","24.5800","202305","31","19,100","0","19",""," ","202306~202506","신규","-","",""
"10294","서울특별시 영등포구 당산동","121-61","0121","0061","여의도 아리스타","전세","19.9300","202305","31","19,000","0","7","2021","버드나루로 129","202307~202507","신규","-","",""
"10295","서울특별시 송파구 삼전동","182-8","0182","0008","한영해시안 오피스텔","전세","25.4700","202305","31","22,000","0","3","2019","삼학사로 23","202307~202507","신규","-","",""
"10296","서울특별시 성동구 용답동","229-1","0229","0001","동우리즈힐스","전세","16.5700","202305","31","18,000","0","14","2022","천호대로 380-7","202306~202506","신규","-","",""
"10297","서울특별시 영등포구 여의도동","10-3","0010","0003","시그니티 여의도","전세","24.1900","202305","31","27,000","0","10","2023","은행로 60-1","202306~202506","신규","-","",""
"10298","서울특별시 종로구 관수동","98-1","0098","0001","종로 하이뷰 디아트","전세","18.1600","202305","31","22,000","0","9","2020","종로18길 37","202306~202506","신규","-","",""
"10299","서울특별시 영등포구 양평동3가","53","0053","0000","양평동 대우이안1","전세","94.1000","202305","31","43,000","0","5","2005","선유로33길 10","202308~202508","신규","-","",""
"10300","서울특별시 영등포구 당산동6가","335-3","0335","0003","골드라인","전세","34.6400","202305","30","27,500","0","4","2018","당산로49길 9","202306~202506","신규","-","",""
"10301","서울특별시 동대문구 장안동","374-1","0374","0001","장안현대벤처빌","전세","28.4900","202305","30","11,500","0","6","2004","장한로 85","202307~202507","신규","-","",""
"10302","서울특별시 중구 중림동","355","0355","0000","브라운스톤서울","전세","68.0400","202305","30","46,000","0","29","2006","청파로 464","202307~202507","신규","-","",""
"10303","서울특별시 서대문구 연희동","218-11","0218","0011","THE연희힐","전세","18.9200","202305","30","22,000","0","3","2018","동교로 296-42","202306~202506","신규","-","",""
"10304","서울특별시 영등포구 영등포동2가","29-58","0029","0058","영등포 오피스텔","전세","18.0900","202305","30","8,000","0","9","2014","버드나루로7길 11","202306~202506","신규","-","",""
"10305","서울특별시 강남구 자곡동","670","0670","0000","강남센터뷰","전세","21.2500","202305","30","15,500","0","3","2018"," ","202307~202507","신규","-","",""
"10306","서울특별시 금천구 가산동","233-5","0233","0005","가산센트럴 푸르지오시티","전세","17.6200","202305","30","13,500","0","11","2020","디지털로10길 69","202306~202506","신규","-","",""
"10307","서울특별시 금천구 가산동","238-50","0238","0050","킹캐슬7차","전세","21.5200","202305","30","22,000","0","8","2023","벚꽃로 196","202307~202507","신규","-","",""
"10308","서울특별시 강남구 도곡동","467-18","0467","0018","우성캐릭터-빌","전세","30.5000","202305","30","20,000","0","3","1998","언주로 122","202306~202506","신규","-","",""
"10309","서울특별시 종로구 숭인동","317-48","0317","0048","헤스티아","전세","15.2800","202305","30","13,500","0","16","2020","종로56길 37","202306~202506","신규","-","",""
"10310","서울특별시 송파구 문정동","652-2","0652","0002","문정 오벨리스크","전세","27.6600","202305","30","23,500","0","13","2018","송파대로 145","202307~202507","신규","-","",""
"10311","서울특별시 송파구 문정동","639-5","0639","0005","힐스테이트에코송파","전세","21.0600","202305","30","17,100","0","14","2017","정의로7길 13","202306~202406","신규","-","",""
"10312","서울특별시 영등포구 영등포동7가","29-45","0029","0045","한강시티뷰","전세","37.2500","202305","30","25,000","0","3","2019","버드나루로7길 12-17","202306~202506","신규","-","",""
"10313","서울특별시 영등포구 영등포동7가","94-52","0094","0052","루브르씨티","전세","28.7300","202305","30","22,800","0","5","2019","버드나루로 81","202307~202507","신규","-","",""
"10314","서울특별시 강서구 등촌동","649-14","0649","0014","우림보보카운티뷰","전세","25.1700","202305","30","13,000","0","3","2004","공항대로 509","202305~202408","신규","-","",""
"10315","서울특별시 용산구 원효로3가","277-13","0277","0013","용산 클라우드 나인 오피스텔","전세","17.0800","202305","30","17,500","0","12","2021","원효로 109","202306~202506","신규","-","",""
"10316","서울특별시 도봉구 창동","647-11","0647","0011","북한산현대홈시티","전세","60.9700","202305","30","22,000","0","2","2005","도봉로104길 49-21","202307~202507","신규","-","",""
"10317","서울특별시 금천구 독산동","333-2","0333","0002","솔리브오피스텔","전세","44.2400","202305","30","11,000","0","3","2004","두산로 28","202307~202507","신규","-","",""
"10318","서울특별시 중랑구 면목동","90-25","0090","0025","위너빌","전세","34.5300","202305","30","20,000","0","3","2017","봉우재로 156","202307~202507","신규","-","",""
"10319","서울특별시 마포구 염리동","164-4","0164","0004","삼부골든타워","전세","48.6000","202305","30","31,000","0","3","2003","독막로 295","202306~202506","신규","-","",""
"10320","서울특별시 구로구 구로동","1129-9","1129","0009","(1129-9)","전세","16.2400","202305","30","7,000","0","3","2006","디지털로32가길 76-30","202306~202506","신규","-","",""
"10321","서울특별시 구로구 구로동","103-8","0103","0008","네오팰리스","전세","32.8300","202305","30","12,000","0","6","2003","가마산로25길 9","202306~202506","신규","-","",""
"10322","서울특별시 영등포구 여의도동","10-3","0010","0003","시그니티 여의도","전세","24.1900","202305","30","26,000","0","11","2023","은행로 60-1","202306~202506","신규","-","",""
"10323","서울특별시 양천구 신정동","323-9","0323","0009","목동 이스타빌","전세","84.5500","202305","30","50,000","0","6","2003","목동서로 377","202308~202508","신규","-","",""
"10324","서울특별시 송파구 방이동","43","0043","0000","대명벨리온","전세","27.2000","202305","30","25,000","0","4","2017"," ","202306~202506","신규","-","",""
"10325","서울특별시 중구 황학동","1452","1452","0000","주건축물제1동","전세","41.5800","202305","30","29,500","0","12","2017"," ","202306~202506","신규","-","",""
"10326","서울특별시 영등포구 영등포동3가","27","0027","0000","여의시티파크 B동","전세","36.5600","202305","30","23,000","0","4","2020","영중로8길 22","202307~202507","신규","-","",""
"10327","서울특별시 영등포구 당산동6가","335-3","0335","0003","골드라인","전세","35.5000","202305","30","27,000","0","2","2018","당산로49길 9","202306~202506","신규","-","",""
"10328","서울특별시 영등포구 문래동6가","26","0026","0000","문래동 대우 이안","전세","65.5400","202305","30","34,000","0","15","2004","문래로 41","202306~202506","신규","-","",""
"10329","서울특별시 광진구 화양동","94-13","0094","0013","엘리시아1차","전세","15.0500","202305","30","19,000","0","4","2021","광나루로20길 36-3","202307~202507","신규","-","",""
"10330","서울특별시 강서구 마곡동","758-1","0758","0001","마곡럭스나인오피스텔 엘동","전세","21.8700","202305","30","15,300","0","9","2017"," ","202306~202506","신규","-","",""
"10331","서울특별시 강서구 마곡동","760","0760","0000","마곡나루역보타닉푸르지오시티","전세","22.2000","202305","30","17,685","0","11","2017"," ","202306~202506","신규","-","",""
"10332","서울특별시 강서구 마곡동","773-1","0773","0001","마곡역센트럴푸르지오시티","전세","23.0000","202305","30","16,400","0","8","2016","마곡중앙6로 10","202307~202507","신규","-","",""
"10333","서울특별시 영등포구 양평동2가","18","0018","0000","이레오피스텔A","전세","33.4600","202305","30","25,500","0","2","2018","영등포로 24","202306~202506","신규","-","",""
"10334","서울특별시 강서구 화곡동","899-8","0899","0008","한울아파트","전세","41.7800","202305","30","20,000","0","3","2018","강서로7길 18","202306~202506","신규","-","",""
"10335","서울특별시 영등포구 양평동4가","23-7","0023","0007","(23-7)","전세","32.2100","202305","30","20,000","0","7","2012","선유로47길 19","202307~202507","신규","-","",""
"10336","서울특별시 송파구 석촌동","24-11","0024","0011","석촌호수 나인파크 A","전세","19.3400","202305","30","21,000","0","8","2017"," ","202307~202506","신규","-","",""
"10337","서울특별시 서초구 서초동","1337-6","1337","0006","강남 효성 해링턴 타워","전세","23.8100","202305","30","21,600","0","7","2013","강남대로51길 10","202306~202406","신규","-","",""
"10338","서울특별시 서초구 서초동","1303-16","1303","0016","강남역 I'PARK","전세","28.9600","202305","30","26,000","0","13","2013","서초대로77길 62","202305~202505","신규","-","",""
"10339","서울특별시 서초구 서초동","1337-21","1337","0021","현대썬앤빌 서초","전세","19.7800","202305","30","17,000","0","15","2015"," ","202306~202406","신규","-","",""
"10340","서울특별시 영등포구 당산동","121-130","0121","0130","리버뷰","전세","20.4200","202305","30","15,000","0","6","2015"," ","202306~202506","신규","-","",""
"10341","서울특별시 강남구 역삼동","719-24","0719","0024","역삼역센트럴푸르지오시티","전세","17.5700","202305","30","18,000","0","3","2019","언주로85길 32","202306~202406","신규","-","",""
"10342","서울특별시 강동구 성내동","244-4","0244","0004","(244-4)","전세","29.9600","202305","30","18,300","0","7","2014","천호대로176길 10-6","202306~202506","신규","-","",""
"10343","서울특별시 강동구 성내동","244-4","0244","0004","(244-4)","전세","29.9600","202305","30","18,300","0","5","2014","천호대로176길 10-6","202307~202507","신규","-","",""
"10344","서울특별시 강동구 천호동","451-20","0451","0020","오피스텔 트레벨","전세","26.3300","202305","29","12,000","0","5","2003","천호대로 1057","202308~202507","신규","-","",""
"10345","서울특별시 영등포구 양평동2가","1-2","0001","0002","양평동월드메르디앙오피스텔","전세","83.2800","202305","29","38,000","0","5","2005","선유서로 61","202308~202508","신규","-","",""
"10346","서울특별시 송파구 거여동","605-3","0605","0003","송파헤븐시티 더 테라스","전세","43.7800","202305","29","30,000","0","3","2021"," ","202306~202506","신규","-","",""
"10347","서울특별시 강서구 마곡동","776-2","0776","0002","마곡센트럴대방디엠시티오피스텔","전세","39.9700","202305","29","30,000","0","9","2017","양천로 344","202307~202507","신규","-","",""
"10348","서울특별시 송파구 거여동","605-3","0605","0003","송파헤븐시티 더 테라스","전세","43.5000","202305","29","30,000","0","14","2021"," ","202307~202507","신규","-","",""
"10349","서울특별시 관악구 신림동","1474-15","1474","0015","몽삐에뜨골드","전세","24.1800","202305","29","22,000","0","10","2020","남부순환로 1466","202307~202507","신규","-","",""
"10350","서울특별시 강서구 마곡동","776","0776","0000","마곡 파크뷰 대방디엠시티 오피스텔","전세","21.2500","202305","29","17,000","0","4","2019","마곡동로10길 23","202306~202506","신규","-","",""
"10351","서울특별시 영등포구 여의도동","10-3","0010","0003","시그니티 여의도","전세","24.1900","202305","29","25,000","0","3","2023","은행로 60-1","202306~202506","신규","-","",""
"10352","서울특별시 영등포구 문래동6가","1-1","0001","0001","문래동 현대홈시티1","전세","52.8700","202305","29","30,000","0","5","2004","선유로11길 5","202307~202507","신규","-","",""
"10353","서울특별시 영등포구 영등포동2가","29-58","0029","0058","영등포 오피스텔","전세","20.6000","202305","29","11,000","0","7","2014","버드나루로7길 11","202306~202506","신규","-","",""
"10354","서울특별시 송파구 방이동","46-2","0046","0002","사보이시티잠실","전세","29.1800","202305","29","29,000","0","4","2021","오금로11길 45","202306~202506","신규","-","",""
"10355","서울특별시 영등포구 양평동2가","18","0018","0000","이레오피스텔A","전세","33.4600","202305","29","26,000","0","9","2018","영등포로 24","202307~202507","신규","-","",""
"10356","서울특별시 송파구 방이동","41-8","0041","0008","잠실 벨솔레 오피스텔","전세","29.6900","202305","29","29,000","0","18","2020","올림픽로34길 5-13","202306~202506","신규","-","",""
"10357","서울특별시 송파구 방이동","42","0042","0000","잠실역 웰리지 더테라스","전세","21.6400","202305","29","22,500","0","16","2023","올림픽로34길 5-14","202306~202506","신규","-","",""
"10358","서울특별시 송파구 잠실동","178-6","0178","0006","잠실 M타워","전세","17.1700","202305","29","17,500","0","14","2018","올림픽로8길 7","202306~202506","신규","-","",""
"10359","서울특별시 광진구 중곡동","157-6","0157","0006","아스하임","전세","16.7300","202305","29","19,000","0","10","2019","천호대로 559","202307~202507","신규","-","",""
"10360","서울특별시 은평구 진관동","100-5","0100","0005","메이플카운티","전세","24.8400","202305","29","12,000","0","7","2014","진관1로 21-39","202306~202506","신규","-","",""
